id	filename	md5	size	state
698cbd73-f325-4154-a0f4-7d8181c98b9a	698cbd73-f325-4154-a0f4-7d8181c98b9a/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.037eb625-e586-44f1-b3e3-3e9db219d6ef.txt	a0c0f32a374c7f3242465b596f3345c4	6142	validated
69adcdbf-19b8-4006-a9d3-d5bb1ba8f53c	69adcdbf-19b8-4006-a9d3-d5bb1ba8f53c/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.f3c50699-de8d-4c4f-9f9e-04626254f2f9.txt	d2ba7769f90bd5b446ab512c2cc8b47a	5996	validated
6a0a0e9f-54a5-424e-8d4e-355e98f1f613	6a0a0e9f-54a5-424e-8d4e-355e98f1f613/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.fa32718b-f72e-4d1f-bcdc-6635894488f2.txt	a06bf75db11eb6b9a583ebd0662082a0	6012	validated
6a8ffab1-608e-49bc-a9c3-045d89e3e0c8	6a8ffab1-608e-49bc-a9c3-045d89e3e0c8/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.a4364dd3-95dc-45c6-894c-312cc5105aca.txt	6d12f394aaed8e7525e821ef3fcb94f3	5833	validated
6b054337-898c-49b9-b778-054641a8b32b	6b054337-898c-49b9-b778-054641a8b32b/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.C6E1FAF2-7162-482E-9FDC-9E520CCC1194.txt	0360e9f9a84ea53a4b9df87756b0d1ce	5959	validated
6c4ef16b-480f-4982-a844-7875873aff2f	6c4ef16b-480f-4982-a844-7875873aff2f/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.650c3f91-d7b5-487d-bf38-e3f563d8dfa3.txt	a33152ce301dd635e26e28156129ad51	5953	validated
6d946be5-8650-40da-a69a-505e5b11d9e9	6d946be5-8650-40da-a69a-505e5b11d9e9/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.822803a4-f4ee-4b6b-9304-26d1423ae675.txt	ae2b5c845da77b4d9aeeecc0ad590c6a	6014	validated
6da11b8c-6af4-4b8e-8f19-edd0a6496b22	6da11b8c-6af4-4b8e-8f19-edd0a6496b22/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.f79641d3-b0c5-4171-954d-b049bb088015.txt	5c921fdfe50ad616b77ac8d11bb68c93	5990	validated
6dcf0353-0111-4ab8-b0c3-021686d5a4d3	6dcf0353-0111-4ab8-b0c3-021686d5a4d3/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.d3b16bdb-79d5-4101-a8b2-596545f70575.txt	4ecf8abef66211d7b9b5c50a0137e709	5862	validated
6ecc85f3-e9f9-4db2-bec3-a613eb5a7812	6ecc85f3-e9f9-4db2-bec3-a613eb5a7812/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.bc3f01b7-d52c-4212-850f-20acd1c82985.txt	36349aa22ef75d2e94457e665ce32eb2	6163	validated
71372c5e-1f62-4a3f-a593-f11d11eb1b94	71372c5e-1f62-4a3f-a593-f11d11eb1b94/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.ac164aa1-6ebb-4cee-8d3f-3a2741b1261b.txt	9291effb7f8cbeee13258a5a2048a81c	6116	validated
7323cf85-36cf-452e-8ff3-046cd53798b1	7323cf85-36cf-452e-8ff3-046cd53798b1/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.03f86eaa-264d-43f6-bb20-6d0a0f5646a2.txt	a6b8df74db060c42acf5edfaef99894c	5896	validated
78b5e4d5-a36d-44fb-863c-8be23e5be3fd	78b5e4d5-a36d-44fb-863c-8be23e5be3fd/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.ea383ed3-3bf7-4364-84f0-d2bfea9a84fd.txt	c27c563cce8216de43ab3215d15fe9f4	5986	validated
78eefe2f-ed60-4f55-afe3-eca84248495f	78eefe2f-ed60-4f55-afe3-eca84248495f/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.1db599c9-086a-427e-b45d-680d456973bf.txt	0e1d387cba4edd46c91769d156d45a8d	5926	validated
78f7ae22-413f-42a3-8c3b-74ea886d0480	78f7ae22-413f-42a3-8c3b-74ea886d0480/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.f07c053e-9707-43c4-a48a-7c9e6ef7a540.txt	75bc9ed08bcfa0c997af0d4df19517ca	5889	validated
79de22a3-a9f2-450b-b491-a20fe628885d	79de22a3-a9f2-450b-b491-a20fe628885d/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.9ef5a975-00b9-4d33-aeea-990f116e13d5.txt	8b0865276eb07a73e7759aa154a5458d	5918	validated
79ff58c7-63e8-4e7e-892d-27c0c3fb10cb	79ff58c7-63e8-4e7e-892d-27c0c3fb10cb/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.84f9e6c4-425a-43e2-95b4-bb889a9b7e9e.txt	75b338e964a6f285b6ddc98424bc29b6	5828	validated
7c4810d4-d715-4f18-b205-fb4f0442055a	7c4810d4-d715-4f18-b205-fb4f0442055a/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.17b09ac4-23b8-4a1d-9723-eb76226d52dc.txt	a03a7da98ee214807b49e12deb0f2c1b	6237	validated
7ce2f73e-b5b8-4a08-86bd-93f9a4f279e6	7ce2f73e-b5b8-4a08-86bd-93f9a4f279e6/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.06128884-ad24-4362-8f62-2af1e1682efa.txt	5e0d5ee5002023f353e69a94e8200e12	6064	validated
7d0fdb9a-ce7e-4eab-929e-e665ebc57709	7d0fdb9a-ce7e-4eab-929e-e665ebc57709/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.de113745-fe68-4a2f-8ffa-89ec2fd279c0.txt	caec0c1d09fcc8368ee11ca13076e8af	6148	validated
7e6de771-8fab-47e6-b05c-a4fc0c3ca20e	7e6de771-8fab-47e6-b05c-a4fc0c3ca20e/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.93a1ba70-318e-4f2c-95ad-7491dfc55d9a.txt	1b6dce42c512b0961daa7d848760d81f	6110	validated
8075393d-e341-42e0-a2f1-0282d969a5ca	8075393d-e341-42e0-a2f1-0282d969a5ca/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.1a98c6d9-6099-4f33-bcbc-fbaf75b4e813.txt	86c6aaea30ed04f810f741ec830028f9	6086	validated
80ca1c50-3399-4895-855b-d7b9929037e5	80ca1c50-3399-4895-855b-d7b9929037e5/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.3b509d15-abfc-4034-a7c7-69ef5c7c1871.txt	a0a4bc2d5bac4916a97347ff6c4a91b8	6187	validated
8156dd62-9296-4ad7-91b3-fe8aafc70378	8156dd62-9296-4ad7-91b3-fe8aafc70378/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.eceddc68-f41a-489d-8338-98987c44d046.txt	d2392c7cdb37f80663460e750a23d2ea	6082	validated
82134a72-91fa-4fce-ae84-01f605498685	82134a72-91fa-4fce-ae84-01f605498685/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.54a91ae4-7e11-4183-aeb9-8dcc5d34f444.txt	7e965e50dc174bc2fb8e9cde029c25a9	5976	validated
82b79f3e-a764-4bfc-b471-5c4a4f0b3df9	82b79f3e-a764-4bfc-b471-5c4a4f0b3df9/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.4377c499-0000-4621-bdac-fd922fdf3cf8.txt	c757e5d49825cbe91e71d88112347065	5836	validated
83f57e2b-dafb-45b8-a045-6af481dd5480	83f57e2b-dafb-45b8-a045-6af481dd5480/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.073fb0fd-72b4-4c20-8e6b-5e485c166bd8.txt	1f838cea3460a549db906982b1283486	6043	validated
85915bf4-de90-4746-8565-bfbd93f3e176	85915bf4-de90-4746-8565-bfbd93f3e176/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.a84e840e-8e03-4c6c-9c8a-9664b9ae2759.txt	2fd62f0498ed2b8cb34abf77566898db	5904	validated
86385e5c-8d85-46d4-8913-41d3fffe60c3	86385e5c-8d85-46d4-8913-41d3fffe60c3/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.c0f6b36e-b4a4-47c1-a20c-c314bffc373b.txt	f21f14a62ba27399f2cb383708959e28	6062	validated
8639569a-370f-4956-8bc8-110691aa36dc	8639569a-370f-4956-8bc8-110691aa36dc/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.589d0724-c23d-4c04-96cd-f5aa62e3567b.txt	3a24b4160e8ffb797474afd009903b12	6069	validated
86bb1cbe-f4a7-410f-bcb8-ac36c48a2238	86bb1cbe-f4a7-410f-bcb8-ac36c48a2238/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.233CBAF7-3643-4EB8-A74E-CDA336E609BA.txt	1394ed85d592cb4d8a34e16dc262c1e8	5881	validated
87a59d08-43e3-4974-8c5b-92ccea72c7d0	87a59d08-43e3-4974-8c5b-92ccea72c7d0/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.0dad4954-03a3-4e1e-9453-370f8b774df1.txt	77bdab42e4bde4aa343ce74f6b6c3c45	6094	validated
880a60bc-b900-4275-965c-ff6165651b3c	880a60bc-b900-4275-965c-ff6165651b3c/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.4d90f731-ec9e-4cd5-b541-b812c0e5f062.txt	7e59e3725208ba308c0fff41b41c5da4	6051	validated
8828886e-c588-4e0b-aa6b-dc8c07c84812	8828886e-c588-4e0b-aa6b-dc8c07c84812/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.3944b48f-eda9-49ea-b8a3-b92bedebf6f9.txt	04e041ef7427606ec4e9eb28f257a548	5888	validated
8899eae1-863f-47fc-affd-d80bca091a40	8899eae1-863f-47fc-affd-d80bca091a40/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.2f30d9c1-bb72-49d1-bb42-b1265e0e9032.txt	8e493ec99c3a9a72331b66a9c8193aaf	6108	validated
88c7cfc3-e8d8-4beb-8e84-974138f8bae8	88c7cfc3-e8d8-4beb-8e84-974138f8bae8/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.ec9bd938-c31e-482a-8f2f-8007de261d9a.txt	5dec448b94a9302300610cd882da8f06	6130	validated
894f4791-00be-4377-ac16-480433d39c08	894f4791-00be-4377-ac16-480433d39c08/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.34ab865a-8fe5-47a3-ae8f-476470f04944.txt	420e08eb410198b9945107dd62e8111e	5897	validated
894fe102-1df1-4571-8249-8739db28cf65	894fe102-1df1-4571-8249-8739db28cf65/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.495c07c0-9178-4b56-acba-0f9c6f228678.txt	e7d1cd13f065c731adf1c25c1a1b736e	6155	validated
8a1796d3-bb3b-44f7-8721-b36e7cb3e53d	8a1796d3-bb3b-44f7-8721-b36e7cb3e53d/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.21d23913-0a8a-4894-8faa-be5977c351bd.txt	0739935c8c3f394c18803487f5b2de41	5896	validated
8a52b83b-7ae5-49c4-8a46-7abffcc130f9	8a52b83b-7ae5-49c4-8a46-7abffcc130f9/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.3822fe68-dc69-483b-8b17-4b41485b2ee4.txt	2c9014d6b2a88c96436faaa4e681a89d	6273	validated
8c3bc6b9-8189-46a4-9399-0c6d725cb03d	8c3bc6b9-8189-46a4-9399-0c6d725cb03d/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.f25392fe-b9ba-47c2-9522-6f71624000b7.txt	d83d545f72e4225e02680336777f80b6	6140	validated
8c934fcb-4e54-486b-85cd-86e57d5d9378	8c934fcb-4e54-486b-85cd-86e57d5d9378/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.2333aa36-c554-413b-a4ca-8193f842fbfb.txt	ca2b91a6f4d8a4687b1c0271731c5f4a	6067	validated
8e295a4c-a314-49ef-b870-85d2e101ad62	8e295a4c-a314-49ef-b870-85d2e101ad62/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.add756a2-ca98-4fa3-a64c-bd8ceb2dbcbb.txt	18f9df953f720208476cc6ea7aecb816	6218	validated
8f9a8c31-6d61-48f1-8e60-09f0f48a413a	8f9a8c31-6d61-48f1-8e60-09f0f48a413a/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.bf5343b3-d843-45ad-8d3e-e20106e95efc.txt	67bbd0ee2022baefba4b62b0b3b1c7fc	5783	validated
920deb3b-339b-4fcd-8669-f7cec87e5321	920deb3b-339b-4fcd-8669-f7cec87e5321/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.dc2b1b2a-b801-475c-90a7-452c6373e419.txt	e956142d45032f7a0dca97ee9c911ce3	5807	validated
936f571d-861b-4ffb-8736-1599b5b8065d	936f571d-861b-4ffb-8736-1599b5b8065d/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.a008a42b-af81-4d9a-bc8b-c946aff4535a.txt	39890185b3441222e5b1ce6cbe384eb1	6101	validated
93df4617-3f34-4c30-b013-06625fc087ed	93df4617-3f34-4c30-b013-06625fc087ed/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.5e729c77-8ee6-41c4-a5a5-d516f2d5c0f1.txt	d1fa8ad4755d8a23f52028add6f1afa3	5721	validated
942e2cbe-91e1-45c5-85c0-19eb53a55720	942e2cbe-91e1-45c5-85c0-19eb53a55720/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.f57d1168-8031-4b12-9e63-b867a2961a2f.txt	b3159d81f3fd54a9e7fdd5ca860017ad	6090	validated
94d51683-108e-49ee-a160-5f2d104609f0	94d51683-108e-49ee-a160-5f2d104609f0/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.A0A3DEE5-A22C-4E4A-978B-EDF34B120859.txt	bd920e275859b65fb7b55011243f6003	5798	validated
94e57cdd-efa9-4eea-b31a-85a34697c616	94e57cdd-efa9-4eea-b31a-85a34697c616/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.ed2c63c0-bb56-4077-9472-09301fb99dbb.txt	b6ab5261a3c10bfcac17a588b75f9a69	6234	validated
98cf3209-dc5a-493a-b38a-e9b37efa9520	98cf3209-dc5a-493a-b38a-e9b37efa9520/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.e784ccb4-a624-4505-bd4c-281903c580f8.txt	a1c8cd4d3b344e92c7667b7e0884c072	5989	validated
9993a702-39dd-49a2-a50c-fd619e9a8602	9993a702-39dd-49a2-a50c-fd619e9a8602/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.97828ac5-c38b-4c35-8341-a39b0a7ecaf9.txt	364af1f76a3477f75303ad5326cab090	6133	validated
999c6834-5019-4c78-9149-a0c5d02bde34	999c6834-5019-4c78-9149-a0c5d02bde34/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.6111e87e-86bb-4c70-81d3-63d7dfdfa754.txt	98a2576c28a2075d102ea18c012d92a4	5900	validated
99ac3c4c-e5f0-42d1-8b42-755de1d9d172	99ac3c4c-e5f0-42d1-8b42-755de1d9d172/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.8244a4d3-b19d-48f8-b7de-c483a7974aa2.txt	af9b3b9caab1b0a57b12bfebe2e17aa1	5879	validated
9a0dda79-4663-4177-8b34-021f2be4aac9	9a0dda79-4663-4177-8b34-021f2be4aac9/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.e24c9ab2-76a7-4ee2-9504-3bd6531dc8d2.txt	57066532d96c1d1bad7b77c49a7d711d	6044	validated
9a559f77-44e3-4c02-a3b8-f8044cc35bee	9a559f77-44e3-4c02-a3b8-f8044cc35bee/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.6e6efa4e-0c92-4aee-9c5f-7a9aeb6f1283.txt	e31567af73c3dcc7c54344caaf407807	6217	validated
9be1ac04-9a77-469f-8681-c8ba01b51753	9be1ac04-9a77-469f-8681-c8ba01b51753/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.38f13667-ac0a-4a3b-854a-6a925b76dc95.txt	5489c80afb01d58cb1ff9ba63aede3d0	6123	validated
9cf21f1e-db18-4de4-8a56-fb58fcda096d	9cf21f1e-db18-4de4-8a56-fb58fcda096d/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.caf43f47-184a-4cc9-b1a1-7e060fa370a0.txt	3b5db9d2512c17898d0892d9cb6d223f	6038	validated
9df39b21-0d18-492b-a21c-15127955985a	9df39b21-0d18-492b-a21c-15127955985a/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.12ad8b00-5272-48e4-9a07-7dcee9629b0c.txt	00fd749fce492f939ee07597ee6351e8	5969	validated
9e887586-c4ff-401d-98d8-b09947a28b67	9e887586-c4ff-401d-98d8-b09947a28b67/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.10225288-a742-43af-88ea-dd5af14cafcc.txt	24c837d35504b2a0656a35e1de98e6ba	6085	validated
9e92b121-1f6a-4dc2-9a93-c988230df16d	9e92b121-1f6a-4dc2-9a93-c988230df16d/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.ba5a1b26-c06a-4817-a675-d3016dafaed0.txt	b41415a1ca890a46bd1e45578ff6e7d6	5922	validated
9f76a414-7dfd-48e9-9021-cb6981ed355e	9f76a414-7dfd-48e9-9021-cb6981ed355e/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.00da2077-778c-418a-9c92-01febd970ed8.txt	b5c10d44c202803f366267eddd23f649	5995	validated
a0da9015-992b-41ae-af51-c4e63a1188bb	a0da9015-992b-41ae-af51-c4e63a1188bb/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.af0ea213-1c05-44bc-813c-5bd42d3b4956.txt	913a4e5bc4d3ff603dbe14df7d55be74	5964	validated
a2155019-f73b-4ef3-acc3-9ba7d3ae6054	a2155019-f73b-4ef3-acc3-9ba7d3ae6054/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.39994b0a-558a-43b3-8f79-bccbc69ab44d.txt	486675e285fbce813e9bf00e218892b5	5922	validated
a4a1b1b5-7a1f-4944-a4c5-4f46aa6b21de	a4a1b1b5-7a1f-4944-a4c5-4f46aa6b21de/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.c67ecef7-a80a-4bf7-bf3b-7f428d6cf4ec.txt	09d43d1a6bf94c0e53c5ff0cddc512e8	6069	validated
a574050d-0d8b-4759-b1dc-a9bb850c5082	a574050d-0d8b-4759-b1dc-a9bb850c5082/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.c523421d-762c-470d-b5c1-f85d2d6e6525.txt	813b5050fb7f5c4b97a2e01ab26214bd	5756	validated
a6134303-2be9-4292-a806-27dfff305d6c	a6134303-2be9-4292-a806-27dfff305d6c/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.56d09cb9-ac05-47cc-a59d-fde096fcdaa4.txt	49a941172cdda2a0b5a59e30cf754f6e	6107	validated
a62a0c5a-3e4e-4c75-a41e-47ba9e608e46	a62a0c5a-3e4e-4c75-a41e-47ba9e608e46/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.269ae6d5-648c-4854-aa50-207345e3a075.txt	d70e0c694892f3e429358dd050611eef	5841	validated
a684cbb7-11e0-4e3f-80ca-63e1b1da7e0b	a684cbb7-11e0-4e3f-80ca-63e1b1da7e0b/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.62829a16-4df9-433f-ab7f-964cbd9e55ac.txt	92da2db367e232b142c8f3ee6aa0e115	6191	validated
a6931fc4-166c-4d7b-a13a-6d89be77b89b	a6931fc4-166c-4d7b-a13a-6d89be77b89b/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.2734472e-f6d6-49a7-a492-da03db852ac7.txt	de2c5f5d71698e07bdf45657aaa0fbe6	6099	validated
a842f110-a024-4660-b4a9-1199ad009459	a842f110-a024-4660-b4a9-1199ad009459/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.221cede5-2c8c-4a8f-a3cb-a0cfe1ce8d3b.txt	b4f42f56445ca042faf1b476e864321a	6082	validated
a9d89280-ff4d-439f-b536-d836dca7271d	a9d89280-ff4d-439f-b536-d836dca7271d/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.2546a0d1-e369-40ef-80f5-cb5c53c3f8e1.txt	18810375f2e2ad443db1f6a30ff5b027	6042	validated
ab5ea31c-cfbf-4d22-a83b-ee963952a3a2	ab5ea31c-cfbf-4d22-a83b-ee963952a3a2/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.a9537862-cb39-4a43-b226-729ba8207ec3.txt	477c574cee06ae6308a3e33d6589a267	6117	validated
ad1f036e-147c-48db-b989-e997b5214d6e	ad1f036e-147c-48db-b989-e997b5214d6e/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.f9fe7a5c-f194-45d3-b96f-fbe1062b9ee7.txt	05a2786083beed6b8e548eb934c8a5b9	5985	validated
ad8a099a-b9eb-4704-81ca-6c26ea61787e	ad8a099a-b9eb-4704-81ca-6c26ea61787e/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.9cf8a97f-c4dc-41e4-b460-0e73a5f9d84f.txt	4deda6570752e50c356c37b5f95f1290	5922	validated
ae925cf9-5ad6-4fda-b676-af5b03a8086d	ae925cf9-5ad6-4fda-b676-af5b03a8086d/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.1e63cb0a-a813-4b0b-8502-1fbd467efad8.txt	07a30a352242467e5c848c82b495c9fd	6066	validated
af19a99c-f327-4f17-8684-7ae1f9ef7f9e	af19a99c-f327-4f17-8684-7ae1f9ef7f9e/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.548548c5-d34d-4a34-b095-f3f98ceb8272.txt	71cf83974c3b48e01d09c25f0e79333e	6038	validated
afbb19c1-a19e-464f-b1ca-25d16f001fd9	afbb19c1-a19e-464f-b1ca-25d16f001fd9/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.bf8a4e6e-99f6-4563-a905-10bc07eb9bc0.txt	07421891c461913c81089cc0d0cc3744	6024	validated
b20c3673-6045-4efb-95ab-1c4dc42ebb88	b20c3673-6045-4efb-95ab-1c4dc42ebb88/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.0164e0da-6ae8-47c7-9e59-89cd51695ed7.txt	5073b716b6406d868a794074d5a0cff9	5943	validated
b2318947-29f1-4479-b56d-fbee2ae137cc	b2318947-29f1-4479-b56d-fbee2ae137cc/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.6d41d8c9-f2bf-4440-8b8d-907e3b2682f5.txt	9be83330cb5ba9e34637a8f41d107468	6115	validated
b2b73236-2268-4145-8448-a94cb04bd773	b2b73236-2268-4145-8448-a94cb04bd773/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.3b9ba5c7-c29d-4eb4-a204-38f3c14e4ee2.txt	3b965c7e4bfbe6a77b99fe7a46acd3c8	6014	validated
b303f0af-b879-4246-8c63-901c3303eb7c	b303f0af-b879-4246-8c63-901c3303eb7c/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.39e3cdd1-1b6e-43a9-a6c9-857f4d764d37.txt	0159dbca5ca35a1334a4e6a79cfcbef4	6091	validated
b345142a-887d-4104-8aba-ed44b69681a2	b345142a-887d-4104-8aba-ed44b69681a2/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.d497694b-4847-4a84-902d-d4dab157020e.txt	a003539f59e7b095499dc666e577fa0a	6124	validated
b51c6074-b9e1-4946-ae6c-d3ec45ddae74	b51c6074-b9e1-4946-ae6c-d3ec45ddae74/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.7791eac4-ac36-4106-ad44-7983dd35bfdc.txt	e9fef3b23485533165c44a0f5d50b5b0	5773	validated
b833c41b-ba0b-420c-9d9f-47b1414b629c	b833c41b-ba0b-420c-9d9f-47b1414b629c/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.9EA67CEE-B767-411B-AF8F-36B1D1D1E750.txt	830b91094ff5310f0cceaa5b6af5110c	6068	validated
b8e063ff-728a-423c-ae6e-e20ff75a3fa5	b8e063ff-728a-423c-ae6e-e20ff75a3fa5/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.5739c85b-2e30-4ac3-91fa-01d4592dd586.txt	6f322115232c1dc81e70275d9b65197c	5828	validated
b9635fdf-133c-4cce-ae7d-07fba7c72382	b9635fdf-133c-4cce-ae7d-07fba7c72382/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.3a85a0cd-37d5-41a6-b14e-54c800fafa5c.txt	89e305a74f3c733a5316f740c555f64e	6026	validated
bd08c534-8c63-470e-a72b-b525f81200ef	bd08c534-8c63-470e-a72b-b525f81200ef/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.05f06ab4-9ab9-4875-8aac-e0202526dc10.txt	370c79db98eb4b7073fba0cdc61182c2	5989	validated
be1b02ef-1f32-4e59-bde3-c86b7c64d1c0	be1b02ef-1f32-4e59-bde3-c86b7c64d1c0/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.76c6a2d9-0d23-47ff-be57-79f3b7025483.txt	aedc5f9215ab28488b375f407efa2de5	5815	validated
be2246d9-71ce-4fae-9324-1a901af0e5ca	be2246d9-71ce-4fae-9324-1a901af0e5ca/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.11edf55b-ebad-41d7-b9b4-1b2436ecbef9.txt	a7d01523b568c540a877f6cf995106d7	6129	validated
be89c70c-dab3-4da7-805a-cc68133ad585	be89c70c-dab3-4da7-805a-cc68133ad585/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.D04EA439-AECC-4B15-8894-6E55A3AE0468.txt	e84bb715e32859bd9a24633f93138254	5849	validated
bed04a38-a063-404e-878b-d8da01727164	bed04a38-a063-404e-878b-d8da01727164/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.2b4483ff-1cc5-4df0-9054-ec7704d14699.txt	72dcebcbf7577f728f527287c4460b91	6048	validated
c06776a9-40b4-429c-89e6-6d88f91ee252	c06776a9-40b4-429c-89e6-6d88f91ee252/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.8918071d-2625-44ce-a8a4-5ebc0eb93d68.txt	c654947a2ebcae348f61f18c225f321e	5836	validated
c06c00e6-0863-4fc5-b356-bb51d01218e4	c06c00e6-0863-4fc5-b356-bb51d01218e4/mdanderson.org_GBM.MDA_RPPA_Core.protein_expression.Level_3.7445d5a7-ffb8-4ee5-a774-11feddac42d8.txt	3e78c8cb4392cea8e12045012ece6f33	6042	validated
